8.349896804690987e+34, 120.74248796487907
2.952897410346836e+34, 76.05356149987568
3.372840518587609e+34, 61.49373086581
2.5903128806768583e+34, 54.47227485289648
8.095383841421002e+34, 67.32257960566943
7.095365531952692e+34, 61.00403847986524
7.461279958348824e+34, 50.08173638653334
1.184465374888482e+35, 58.716736594824305
1.6479091324982109e+35, 63.81561782442573
2.616312340856916e+35, 72.58216405297453
2.4497585653356446e+35, 66.26846100407468
2.370952749009668e+35, 60.04558426474343
1.945039337473428e+35, 55.24391860646095
3.767024725594106e+35, 55.64443351328471
5.509721986059426e+35, 53.561974605945714
6.722245679690961e+35, 45.323297247617006
7.93604459724864e+35, 36.924940173766736
7.077391004480341e+35, 26.648128544067816
2.22116717264559e+35, 47.46297520846643
1.6225777539908283e+35, 47.832683019289796
1.4698509363383084e+35, 44.00525034224817
2.1150568775430774e+35, 39.86429571636622
1.651232476982481e+35, 36.40025464955145
1.1480178619717014e+35, 35.58823351449839
9.108984821097274e+34, 35.59275533822252
6.544222894184609e+34, 37.25716722527609
1.1297861589715961e+35, 30.811105713210498
1.7076497275959883e+35, 31.275088779961564
2.26156254526289e+35, 31.270264132954374
2.3774812629824253e+35, 27.905912921462303
2.083962513978812e+35, 24.71777498086164
1.7952748244672302e+35, 27.489917560210177
1.3559365543443755e+35, 25.485399445152424
3.181960920136874e+33, 32.06513663213057
1.633622155011047e+34, 33.5283596039785
2.128004553933518e+34, 33.77879438896878
3.6716596787243186e+34, 32.75929036779303
2.5956781067416154e+34, 30.60294046635898
1.6893917232815808e+34, 29.02694529972002
9.955811416575537e+33, 28.81592437158028
1.2764862685791631e+34, 24.015733235891457
1.609255033083265e+34, 22.09005410518628
2.2389664752611904e+34, 23.82686742314112
6.887337395755362e+34, 24.360356540955042
7.233459022454245e+34, 28.351092880150123
5.111880937377021e+34, 29.230225717480884
4.0565906196005575e+34, 28.14575154988394
3.218890200757327e+34, 27.72542605413714
3.9920591067251894e+34, 24.553228279203434
4.7107024956001315e+34, 22.75727171337723
3.2744874784374296e+34, 23.463159903424565
2.5988601218469044e+34, 21.751673915799454
4.0609001425721595e+34, 20.936870786021494
3.559065584861776e+34, 19.261912664875485
5.1192624062785325e+34, 19.552509264480015
6.2438175069439355e+34, 18.122003545757153
1.4034867014320982e+35, 17.177058434787085
1.0600842392147056e+35, 15.684728362242508
9.14576211541437e+34, 11.580211643555769
3.374662238485107e+35, 11.3976505601709
5.299795243239776e+34, 12.496706000858232
6.1468344288594615e+34, 14.215867640046604
5.124840383117944e+34, 14.434658843209798
4.414184066174509e+34, 16.801187694409116
3.018246429365817e+34, 17.061626541085282
2.8244134240230527e+34, 18.407092327657434
2.9185297471521546e+34, 19.857579148710972
3.385720777633629e+34, 21.259102482723705
4.412862311299068e+34, 18.263494453297923
3.1728633756036e+34, 15.341930675605067
1.8382135844865393e+34, 17.59212358062803
1.6370058204483049e+34, 18.83648875810939
1.3428275485086427e+34, 17.72915556120155
1.0478651789735218e+34, 18.417117832616306
8.59090569234496e+33, 20.174731096392165
7.284678018727483e+33, 18.420795219086525
1.877777603231484e+33, 21.618444694820568
1.976068336035103e+33, 14.46048814071006
2.5749261820118886e+33, 13.30074599665682
3.7046108795211034e+33, 12.610287732555097
1.3219698682759704e+34, 13.907696695426678
1.2370050716121933e+34, 15.233853291094006
1.870472728337631e+34, 13.79995101552574
2.0308736710421028e+34, 15.229706391907351
1.5859420651256893e+34, 12.890295187978461
2.100433576057165e+34, 12.790895825362693
1.722974979386247e+34, 12.038962503420398
1.4132321805714659e+34, 11.592093087203972
2.033197228142714e+34, 11.074031528164088
2.478819829046637e+34, 11.500929929248828
3.2826994605779095e+34, 11.674969501763895
5.244272502698349e+33, 10.915387067778
3.4694374294903866e+33, 10.917863805323911
2.010965702674324e+33, 11.004305371421335
9.101135032541615e+32, 9.750646771846654
1.5451195478737095e+33, 8.56828716545098
1.2462729603814402e+33, 8.833337976946071
1.1670626296153166e+33, 7.823880743609604
7.853402348269427e+32, 6.82666549582989
1.9162010035370403e+33, 7.6457357823483285
2.375367765949235e+33, 7.703054113019581
3.0454165036305994e+33, 6.518025312994414
3.093045180868838e+33, 8.630250061835527
3.7098592710150476e+33, 8.499438324950145
4.164711720843631e+33, 8.56362295000495
4.8325724519321213e+33, 8.56292353671083
5.892705939951033e+33, 8.497278867489337
6.397507838284725e+33, 9.593532597499257
5.513073091546863e+33, 9.741006335039545
4.8303363086734935e+33, 9.741713565812875
4.374365658583984e+33, 9.742244022589409
3.896403512445361e+33, 9.81706105069089
3.413874448402544e+33, 9.817773803299806
3.091529788187285e+33, 9.893081092572007
8.606590627884463e+33, 12.135271423822973
9.508891853492553e+33, 10.426243384720136
1.218288518311343e+34, 10.664817741032506
1.936752043678773e+34, 8.427547338990673
3.286097373291506e+34, 8.750836653342763
4.0069767610230816e+34, 8.683751413698003
3.077240350678704e+34, 7.750807515941099
3.1302205783860365e+34, 6.6595521210374695
2.5298173414391818e+34, 3.945919304548864
7.697987594156569e+33, 3.8596442117137246
1.3706778315478788e+34, 5.812110951737904
1.4397177231458617e+34, 6.562064019079725
1.0337820316556014e+34, 7.994414700401431
7.310904360895318e+33, 6.76677369873724
8.919571149044089e+33, 5.7695437353247145
6.095699909967576e+33, 6.767449233319638
5.1671741903265295e+33, 6.768063414188859
4.453071553120609e+33, 6.768616224628778
4.605845479897505e+33, 5.5991167446892955
6.96619582118854e+33, 4.73732526235658
5.436609504707583e+33, 4.774052851748713
2.9011934098705955e+33, 4.848716472348129
2.3780207213701238e+33, 5.643805948718293
1.2689729162776644e+33, 5.775725430763389
2.8694709806406575e+32, 4.818187178306273
6.77654480456544e+32, 4.815913986332365
2.56074611253548e+32, 2.8764583940596706
6.782635826840235e+32, 3.749272800148799
9.283571988198236e+32, 3.8641302304115146
1.3590163627562195e+33, 2.917761755416426
2.4237089803512343e+33, 2.808260465729144
3.372580353178415e+33, 2.916305774414172
1.406866011716838e+33, 1.893357736708505
2.808859433053317e+33, 3.980771849145155
2.0168873138492803e+33, 4.849684626242531
1.4254882239552246e+33, 4.850608953473854
1.2284859820067908e+33, 4.851005147644232
9.747992489414121e+32, 4.778560781042756
